FID,AFFGEOID,TRACTCE,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
-1,1400000US42095015400,15400,42, Pennsylvania,PA,42095, Northampton,42095015400,"Census Tract 154, Northampton County, Pennsylvania",23.81874898,3091,16,1313,118,1219,100,191,96,179,98,32367,3285,218,87,500,71,511,84,314,108,46,47.4,167,122.1,9,41.2,0,14.1,168,65,16,26,36,35,1,4,6.2,3.1,9.9,5.5,32367,3285,9.5,3.6,16.2,2.3,16.5,2.7,10.2,3.5,3.8,3.9,5.4,3.9,0.3,1.4,0,1.1,12.8,4.8,1.3,2.1,3,2.9,0,0.1,0.2696,0.6999,0.2694,0.4795,1.7184,0.4224,0.4997,0.1682,0.2522,0.1856,1.1057,0.0718,0.2957,0.3731,0.6688,0.3293,0,0.8887,0.6636,0.1993,0.2338,1.9854,0.3305,5.4784,0.2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,112,9.1,3.6,1394
-1,1400000US42077009300,9300,42, Pennsylvania,PA,42077, Lehigh,42077009300,"Census Tract 93, Lehigh County, Pennsylvania",0.70040988,3187,247,1505,85,1465,94,198,101,146,62,32763,3356,298,110,686,81,472,138,421,149,65,38.9,645,320.4,52,62.6,72,32.6,0,10,5,14.1,117,69,11,12,6.2,3.1,7.6,3,32763,3356,11.6,4.1,21.5,2.7,14.8,4.2,13.2,4.5,4.4,2.6,20.2,9.9,1.7,2.1,4.8,2.1,0,1.6,0.3,1,8,4.6,0.3,0.4,0.2696,0.4944,0.2572,0.6051,1.6263,0.3864,0.8448,0.1113,0.4764,0.2484,1.681,0.2935,0.6807,0.7481,1.4288,0.7646,0.5703,0,0.3794,0.5348,0.5062,1.9907,0.3327,6.7267,0.4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,148,9.5,4.7,3730
-1,1400000US42017106300,106300,42, Pennsylvania,PA,42017, Bucks,42017106300,"Census Tract 1063, Bucks County, Pennsylvania",8.30805519,7067,334,2583,86,2515,103,435,219,207,97,35686,3072,205,120,770,137,1925,220,534,215,218,103.4,968,604.6,44,78.8,67,54.1,30,34,0,21.2,14,23,10,10,6.2,3.1,5.4,2.5,35686,3072,4.3,2.5,10.9,1.9,27.2,2.8,7.6,3,8.7,4.1,13.7,8.5,0.7,1.2,2.6,2.1,1.2,1.3,0,0.8,0.6,0.9,0.1,0.1,0.2696,0.2475,0.1943,0.1496,0.861,0.1467,0.1692,0.8828,0.1101,0.6188,1.7808,0.3504,0.5703,0.5264,1.0967,0.5827,0.4577,0.6082,0,0.0361,0.361,1.463,0.1536,5.2015,0.1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,236,5,3.3,7621
-1,1400000US42103950302,950302,42, Pennsylvania,PA,42103, Pike,42103950302,"Census Tract 9503.02, Pike County, Pennsylvania",3.13999807,803,145,1551,79,383,68,50,44,27,19,41541,8457,28,25,231,66,106,60,63,40,15,13.4,20,204.4,0,40,0,14.1,6,9,0,14.1,32,29,0,10,6.2,5.5,6.5,4.5,41541,8457,4.2,3.7,28.8,7.7,13.2,7.1,7.8,4.7,3.9,3.4,2.5,25.4,0,5.1,0,0.9,0.4,0.6,0,3.7,8.4,7.1,0,1.2,0.2696,0.3716,0.1161,0.1418,0.899,0.1552,0.972,0.0777,0.1166,0.1971,1.3635,0.1415,0.1318,0,0.1318,0.0585,0,0.4801,0,0.5532,0,1.0333,0.0759,3.4276,0.0235,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30,32,3.7,4.2,1580
-1,1400000US42043024002,24002,42, Pennsylvania,PA,42043, Dauphin,42043024002,"Census Tract 240.02, Dauphin County, Pennsylvania",16.73257921,3000,25,1078,102,1045,95,184,105,93,34,42405,6350,194,67,385,53,706,79,261,58,43,35.4,148,79.1,8,38.6,0,14.1,91,33,8,14.9,19,19,42,78,6.2,3.5,5.8,2.2,42405,6350,9.4,3.3,12.8,1.8,23.5,2.6,8.7,1.9,4.1,3.4,4.9,2.6,0.3,1.4,0,1.3,8.4,2.9,0.8,1.4,1.8,1.8,1.4,2.6,0.2696,0.2954,0.1086,0.4726,1.1462,0.2306,0.2659,0.7027,0.1636,0.2164,1.3486,0.1359,0.2758,0.3688,0.6446,0.3134,0,0.8193,0.523,0.111,0.7024,2.1558,0.4055,5.2951,0.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,117,10,3.9,1570
-1,1400000US42091208702,208702,42, Pennsylvania,PA,42091, Montgomery,42091208702,"Census Tract 2087.02, Montgomery County, Pennsylvania",2.75415784,3249,246,1348,56,1292,59,202,169,175,106,42462,5446,197,66,612,63,514,114,276,90,77,47.4,124,350,11,41.9,0,14.1,0,10,0,14.1,39,50,5,3,6.2,5.1,8.4,5,42462,5446,8.1,2.6,18.8,2.3,15.8,3.3,8.5,2.7,6,3.7,3.8,10.8,0.4,1.3,0,1,0,1.8,0,1.1,3,3.9,0.2,0.1,0.2696,0.5805,0.1079,0.3831,1.3412,0.2888,0.7006,0.1405,0.1496,0.4005,1.3912,0.1514,0.2211,0.4104,0.6315,0.3057,0,0,0,0.1993,0.3716,0.5709,0.0255,3.9348,0.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,102,5.2,3.1,4872
-1,1400000US42011012103,12103,42, Pennsylvania,PA,42011, Berks,42011012103,"Census Tract 121.03, Berks County, Pennsylvania",9.92454457,2319,197,946,58,867,72,143,98,49,35,43408,6515,99,47,204,73,488,79,220,58,28,22.7,241,285,0,40,10,18,5,8,4,11.7,9,12,4,10,6.2,4.2,3.5,2.4,43408,6515,5.7,2.7,8.8,3.1,21,2.9,9.5,2.4,3.2,2.6,10.4,12.3,0,1.8,1.1,1.9,0.5,0.8,0.5,1.3,1,1.4,0.2,0.4,0.2696,0.0793,0.1017,0.2242,0.6748,0.0967,0.1011,0.51,0.2108,0.1418,0.9636,0.0532,0.4885,0,0.4885,0.2198,0.3355,0.4997,0.4114,0.0613,0.393,1.7009,0.222,3.8277,0.0451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,48,4,2,940
-1,1400000US42029302902,302902,42, Pennsylvania,PA,42029, Chester,42029302902,"Census Tract 3029.02, Chester County, Pennsylvania",4.73584759,6084,239,2262,115,2161,117,378,287,296,129,50092,5505,46,40,767,88,1297,144,348,113,39,44.6,644,472,7,60.3,345,170.2,0,15,0,21.2,76,53,96,25,6.2,4.6,8.8,3.7,50092,5505,1.1,1,12.6,1.5,21.3,2.2,5.7,1.9,1.8,2.1,10.6,7.7,0.1,1,15.3,7.5,0,1.1,0,1,3.5,2.4,1.6,0.4,0.2696,0.6154,0.0563,0.0252,0.9665,0.1765,0.255,0.5373,0.051,0.0631,0.9064,0.0498,0.4938,0.2646,0.7584,0.3738,0.8237,0,0,0.2407,0.7164,1.7808,0.2472,4.412,0.0867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,105,2.6,1.7,6572
-1,1400000US42011012500,12500,42, Pennsylvania,PA,42011, Berks,42011012500,"Census Tract 125, Berks County, Pennsylvania",1.37201268,1994,113,889,35,821,53,126,101,64,37,25935,2336,142,48,355,35,451,60,261,64,73,38.6,504,178.4,28,42.4,0,14.1,30,22,0,14.1,39,26,0,10,6.3,5.1,6,3.5,25935,2336,10.5,3.5,17.8,1.9,22.6,2.7,13.1,3.3,8.9,4.7,25.3,8.8,1.5,2.2,0,1.6,3.4,2.5,0,1.7,4.8,3.1,0,0.5,0.2749,0.3169,0.5166,0.542,1.6503,0.3967,0.6334,0.6365,0.467,0.6334,2.3703,0.7161,0.7313,0.7177,1.449,0.7755,0,0.7205,0,0.3399,0,1.0603,0.0799,6.53,0.3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,69,6,3.4,7370
-1,1400000US42017105809,105809,42, Pennsylvania,PA,42017, Bucks,42017105809,"Census Tract 1058.09, Bucks County, Pennsylvania",1.2132155,4434,243,1584,55,1522,67,281,215,228,89,26584,2290,217,75,584,59,1063,132,611,171,116,72.7,381,345.8,40,50.6,67,54.5,0,10,43,31.6,106,71,1,3,6.3,4.9,9,3.4,26584,2290,7.3,2.4,13.2,1.2,24,2.7,13.8,3.9,7.6,4.8,8.6,7.8,0.9,1.2,4.2,3.4,0,1.6,2.8,2.1,7,4.6,0,0.1,0.2749,0.6306,0.4831,0.329,1.7176,0.4218,0.2917,0.7313,0.5205,0.5466,2.0902,0.5432,0.4328,0.6157,1.0485,0.5581,0.5454,0,0.8644,0.4882,0.2161,2.1141,0.3862,6.9704,0.4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,83,4,1.8,8206
-1,1400000US42001030800,30800,42, Pennsylvania,PA,42001, Adams,42001030800,"Census Tract 308, Adams County, Pennsylvania",22.48209784,7037,273,2874,133,2662,128,444,128,231,66,27760,1552,774,117,1132,75,1619,131,915,126,247,65.4,554,414.6,69,80.2,18,9.4,379,56,42,27.9,40,19,8,7,6.3,1.8,6,1.7,27760,1552,15.7,2.3,16.1,1,23,1.6,13,1.6,9.3,2.4,7.9,5.9,1,1.2,0.6,0.3,13.2,2,1.6,1,1.5,0.7,0.1,0.1,0.2749,0.3169,0.4299,0.7926,1.8142,0.4528,0.4944,0.6701,0.4577,0.658,2.2802,0.6651,0.4045,0.6415,1.046,0.5563,0.2982,0.8946,0.717,0.0899,0.3302,2.3299,0.4981,7.4703,0.5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,122,7.3,1.7,4647
-1,1400000US42011011601,11601,42, Pennsylvania,PA,42011, Berks,42011011601,"Census Tract 116.01, Berks County, Pennsylvania",2.00814083,5240,315,2245,112,2088,119,319,149,103,95,28788,3452,498,163,1161,211,1158,228,695,152,124,107.5,897,502.1,119,115.5,785,179.1,0,15,38,59.9,302,115,175,94,6.3,2.9,3.9,3.6,28788,3452,13.9,4.3,22.2,4,22.1,4.1,13.6,3,5.9,5.1,17.1,9.5,2.4,2.4,35,7.8,0,1.1,1.8,2.9,14.5,5.3,3.3,1.8,0.2749,0.1045,0.3858,0.7233,1.4884,0.336,0.8741,0.5992,0.5034,0.3989,2.3756,0.7195,0.6328,0.8203,1.453,0.7774,0.954,0,0.7606,0.7226,0.8252,3.2624,0.8909,8.5795,0.729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,264,162,5.2,3.1,6430
-1,1400000US42045406803,406803,42, Pennsylvania,PA,42045, Delaware,42045406803,"Census Tract 4068.03, Delaware County, Pennsylvania",2.38574588,8239,350,3528,142,3465,144,519,277,449,158,32362,2713,588,148,1550,169,1397,170,1210,207,261,160.9,1618,556.8,77,82.7,981,196.3,0,15,15,28.3,310,91,33,36,6.3,3.4,10.2,3.4,32362,2713,9.4,2.3,18.8,2,17,1.9,14.7,2.4,7.5,4.6,19.6,6.7,1,1.1,27.8,5.5,0,0.7,0.4,0.8,8.9,2.7,0.4,0.4,0.2749,0.7167,0.2697,0.4726,1.734,0.4258,0.7006,0.1853,0.5905,0.5398,2.0162,0.4938,0.6741,0.6281,1.3022,0.6919,0.9303,0,0.3999,0.5777,0.5258,2.4338,0.5488,7.4861,0.5569,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,449,177,5.5,2.1,4360
-1,1400000US42029302102,302102,42, Pennsylvania,PA,42029, Chester,42029302102,"Census Tract 3021.02, Chester County, Pennsylvania",2.49397143,4204,303,1493,84,1416,94,223,116,95,50,34230,3660,104,54,638,189,792,140,321,101,153,80,860,451.7,20,44.3,327,103.6,0,10,13,20.6,28,25,776,234,6.3,3.2,4,2.2,34230,3660,4,2.2,15.2,4,18.8,3,8,2.5,10.8,5.6,20.5,10.6,0.5,1.1,21.9,6.8,0,1.7,0.9,1.5,2,1.7,18.5,5.4,0.2749,0.1138,0.224,0.1322,0.7449,0.113,0.4303,0.31,0.1238,0.7295,1.5936,0.2422,0.6825,0.4764,1.1589,0.6101,0.8961,0,0.5684,0.1256,0.9534,2.5435,0.6063,6.0409,0.3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,425,239,10.6,5.8,3407
-1,1400000US42075003500,3500,42, Pennsylvania,PA,42075, Lebanon,42075003500,"Census Tract 35, Lebanon County, Pennsylvania",9.0943191,5116,186,2030,129,1852,113,309,159,188,76,36456,4443,352,95,1114,155,1106,164,612,132,80,46.5,844,348.7,0,60,396,104.8,10,16,50,44.6,107,66,208,173,6.3,3.2,7.8,3.1,36456,4443,9.5,2.6,21.8,3.1,21.6,3.1,12.4,2.7,4.3,2.5,16.5,6.8,0,1.2,19.5,5,0.5,0.8,2.7,2.4,5.8,3.5,4.1,3.4,0.2749,0.5162,0.178,0.4795,1.4486,0.3238,0.856,0.5625,0.4136,0.2366,2.0687,0.5267,0.6238,0,0.6238,0.2991,0.8747,0.4997,0.856,0.4154,0.8467,3.4925,0.9415,7.6336,0.5801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,211,7.3,4.2,5829
-1,1400000US42003525300,525300,42, Pennsylvania,PA,42003, Allegheny,42003525300,"Census Tract 5253, Allegheny County, Pennsylvania",0.62743274,2286,123,999,42,900,48,136,93,71,39,43491,6478,126,46,530,94,439,49,307,80,43,30.7,142,189.4,0,40,40,21.4,0,10,14,22.4,16,18,121,84,6.3,4.3,6.2,3.5,43491,6478,7.2,2.5,23.2,3.6,19.2,1.9,14.2,3.5,4.8,3.4,6.2,8.3,0,1.8,4,2.1,0,2.5,1.6,2.5,1.8,2,5.3,3.7,0.2749,0.3383,0.1008,0.3209,1.0348,0.1981,0.9017,0.3414,0.5525,0.2789,2.0746,0.5323,0.3374,0,0.3374,0.1315,0.5348,0,0.7136,0.111,0.8822,2.2416,0.4499,5.6884,0.2428,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,122,57,5.6,2.6,3064
-1,1400000US42017104203,104203,42, Pennsylvania,PA,42017, Bucks,42017104203,"Census Tract 1042.03, Bucks County, Pennsylvania",8.00135043,5491,323,1978,94,1937,102,345,231,241,114,44728,4418,107,111,484,135,1715,272,265,115,147,76.2,416,492.7,109,144.7,0,21.2,323,118,22,40.9,24,29,0,15,6.3,4.2,7.4,3.6,44728,4418,3.1,3.2,8.8,2.5,31.2,4.6,4.8,2.2,7.6,3.9,7.6,9,2.1,2.8,0,1.1,16.3,5.5,1.1,2.1,1.2,1.5,0,0.3,0.2749,0.4729,0.0923,0.092,0.9322,0.1646,0.1011,0.9577,0.0336,0.5435,1.6359,0.269,0.394,0.7907,1.1847,0.6244,0,0.9347,0.6222,0.0728,0,1.6297,0.2027,5.3824,0.189,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,524,340,9.5,6.1,8166
-1,1400000US42091201800,201800,42, Pennsylvania,PA,42091, Montgomery,42091201800,"Census Tract 2018, Montgomery County, Pennsylvania",0.92029767,2793,180,1411,67,1226,99,174,110,92,54,52153,8857,128,74,853,140,593,82,429,108,124,74.4,542,272.1,61,78,533,93.5,0,10,13,23.3,95,64,36,58,6.3,3.9,7,3.9,52153,8857,6.3,3.5,30.5,4.5,21.2,2.6,15.5,3.6,10.1,6,19.4,9.7,2.3,3,37.8,6.4,0,1.8,1.1,1.9,7.7,4.9,1.3,2.1,0.2749,0.426,0.0469,0.2637,1.0115,0.1909,0.9807,0.5249,0.6524,0.6987,2.8567,0.9179,0.6707,0.8072,1.4779,0.7848,0.9618,0,0.6023,0.5202,0.6947,2.7789,0.7217,8.125,0.6624,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,99,65,3.6,2.3,3172
-1,1400000US42013010101,10101,42, Pennsylvania,PA,42013, Blair,42013010101,"Census Tract 101.01, Blair County, Pennsylvania",72.13340962,4039,148,1825,125,1585,103,258,146,111,63,24621,1958,212,70,679,115,808,119,662,109,18,19.4,60,203,2,39.1,0,14.1,235,86,11,15.6,46,35,21,13,6.4,3.6,5.5,3,24621,1958,7.2,2.3,16.8,2.8,20,2.9,16.4,2.6,1.1,1.2,1.5,5,0.1,1,0,0.8,12.9,4.5,0.7,1,2.9,2.1,0.5,0.3,0.278,0.2596,0.5826,0.3209,1.4411,0.321,0.5473,0.4098,0.7124,0.0392,1.7086,0.3109,0.0613,0.2385,0.2998,0.1141,0,0.889,0.4975,0.1922,0.5647,2.1433,0.398,5.5929,0.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,116,7.9,2.8,4534
-1,1400000US42083420100,420100,42, Pennsylvania,PA,42083, McKean,42083420100,"Census Tract 4201, McKean County, Pennsylvania",36.49792592,3478,215,1738,82,1546,94,224,108,157,68,25380,2201,163,65,783,86,595,106,530,116,100,56.1,129,313.4,0,40,9,18,111,59,0,14.1,38,32,5,5,6.4,3.1,8.1,3.6,25380,2201,6.2,2.4,22.5,2.2,17.1,2.9,15.2,3.3,6.5,3.6,3.7,9,0,1.2,0.5,1,6.4,3.3,0,0.9,2.5,2,0.1,0.1,0.278,0.5491,0.5457,0.2544,1.6271,0.387,0.8834,0.1928,0.6303,0.4468,2.1533,0.5824,0.2127,0,0.2127,0.0858,0.2826,0.7867,0,0.1614,0.3629,1.5936,0.1928,5.5867,0.2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,97,6.8,2.8,1714
-1,1400000US42125711000,711000,42, Pennsylvania,PA,42125, Washington,42125711000,"Census Tract 7110, Washington County, Pennsylvania",70.22253407,3984,136,1720,93,1593,89,253,80,135,52,25462,1428,358,76,732,78,796,80,540,86,61,35.6,140,201,13,39.6,0,14.1,281,70,30,19.7,68,40,7,15,6.4,2,7,2.7,25462,1428,12.1,2.6,18.4,1.8,20,1.9,13.6,2.2,3.8,2.2,3.5,5,0.3,1,0,0.8,16.3,3.8,1.9,1.2,4.3,2.5,0.2,0.4,0.278,0.426,0.5407,0.634,1.8787,0.4725,0.6738,0.4067,0.5034,0.1894,1.7733,0.3479,0.203,0.4042,0.6073,0.2873,0,0.9347,0.7708,0.3047,0.3949,2.4052,0.537,6.6644,0.4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,418,117,10.5,2.9,2839
-1,1400000US42003471000,471000,42, Pennsylvania,PA,42003, Allegheny,42003471000,"Census Tract 4710, Allegheny County, Pennsylvania",0.28335254,1321,89,663,23,625,33,84,32,12,10,26240,2064,80,28,231,22,207,33,141,38,56,27.9,49,123.8,11,39.5,21,16.4,0,10,4,11.2,61,26,0,10,6.4,2.6,1.5,1.2,26240,2064,7.9,2.8,17.5,1.5,15.7,2.3,10.7,2.9,9,4.4,3.7,9.4,0.9,3.1,3.2,2.5,0,3.7,0.6,1.8,9.8,4.2,0,0.8,0.278,0.0149,0.5025,0.366,1.1614,0.2344,0.6088,0.1337,0.2858,0.6405,1.6688,0.2854,0.213,0.5908,0.8038,0.4024,0.4928,0,0.4751,0.6067,0,1.5746,0.1881,5.2087,0.1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,39,8.3,2.8,758
-1,1400000US42041011200,11200,42, Pennsylvania,PA,42041, Cumberland,42041011200,"Census Tract 112, Cumberland County, Pennsylvania",0.29694757,1606,78,733,36,684,41,103,59,80,27,27074,2405,56,23,228,26,320,27,156,44,27,16.5,136,106.8,28,39.2,0,14.1,0,10,0,14.1,35,17,0,10,6.4,3.6,8.3,2.7,27074,2405,5,2.1,14.2,1.6,19.9,1.4,9.7,2.6,3.9,2.4,8.5,6.6,1.9,2.6,0,1.9,0,3.3,0,2.1,5.1,2.4,0,0.6,0.278,0.5703,0.4618,0.1863,1.4963,0.3385,0.3629,0.4011,0.2251,0.2006,1.1897,0.0874,0.4279,0.7631,1.1909,0.6294,0,0,0,0.366,0,0.366,0.0155,4.2429,0.0754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,68,13.3,4.1,1323
-1,1400000US42015950200,950200,42, Pennsylvania,PA,42015, Bradford,42015950200,"Census Tract 9502, Bradford County, Pennsylvania",128.0044918,5075,227,2379,56,1998,87,322,77,165,36,27415,1902,451,89,876,95,1105,117,659,111,101,34.5,166,319.6,7,36.9,10,12.5,547,73,22,14.6,59,22,0,15,6.4,1.4,6.8,1.4,27415,1902,12.5,2.4,17.3,1.9,21.8,2.1,13,2.2,5.1,1.7,3.3,6.3,0.1,0.8,0.4,0.5,23,3,1.1,0.7,3,1.1,0,0.3,0.278,0.4027,0.444,0.657,1.7817,0.4427,0.5886,0.5771,0.4577,0.306,1.9294,0.4381,0.1912,0.2767,0.468,0.2077,0.2624,0.9807,0.6135,0.1993,0,2.056,0.3573,6.235,0.3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,678,140,13.4,2.6,1915
-1,1400000US42003448000,448000,42, Pennsylvania,PA,42003, Allegheny,42003448000,"Census Tract 4480, Allegheny County, Pennsylvania",1.00032542,1253,92,636,25,554,36,80,55,51,24,27953,4009,47,20,220,19,290,46,197,39,32,19.9,155,138.9,15,41.5,93,26.2,0,10,0,14.1,91,27,0,10,6.4,4.3,8.3,3.9,27953,4009,5.1,2.1,17.6,2,23.1,3.3,15.9,3.2,5.8,3.6,12.4,11,1.3,3.6,14.6,4.1,0,3.9,0,2.6,16.4,4.6,0,0.8,0.278,0.5703,0.419,0.1922,1.4594,0.3257,0.6175,0.6803,0.6788,0.3834,2.3601,0.7077,0.5389,0.6981,1.2369,0.6564,0.8122,0,0,0.7575,0,1.5697,0.1875,6.6261,0.4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,58,10.7,4.3,2767
-1,1400000US42017106401,106401,42, Pennsylvania,PA,42017, Bucks,42017106401,"Census Tract 1064.01, Bucks County, Pennsylvania",7.92323621,7754,340,2629,133,2542,144,493,248,300,103,30492,3083,443,159,868,95,2316,151,616,180,207,116.7,1232,537.3,93,74.6,0,21.2,357,82,60,49.3,62,44,0,15,6.4,3.2,7.5,2.5,30492,3083,9,3.2,11.2,1.2,29.9,1.4,7.9,2.3,8.1,4.6,15.9,6.9,1.3,1.1,0,0.8,13.6,3,2.4,1.9,2.4,1.7,0,0.2,0.278,0.4848,0.3229,0.4453,1.5309,0.3498,0.1819,0.9422,0.1194,0.584,1.8274,0.3769,0.6116,0.6978,1.3094,0.6959,0,0.9021,0.8277,0.1549,0,1.8846,0.2886,6.5524,0.3877,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,409,119,5.3,1.5,4517
-1,1400000US42079211204,211204,42, Pennsylvania,PA,42079, Luzerne,42079211204,"Census Tract 2112.04, Luzerne County, Pennsylvania",11.63595018,6310,298,2457,176,2134,166,349,160,245,140,31019,3853,159,82,1125,166,1184,216,579,185,130,70.6,263,445.4,1,58.2,138,87.3,164,77,27,45.5,38,40,955,186,6.4,2.9,7.6,4.2,31019,3853,4.1,2.1,17.8,2.6,18.8,3.3,9.3,2.9,6.1,3.3,4.2,7.1,0,1,5.6,3.5,6.7,3.1,1.3,2.1,1.8,1.9,15.1,2.9,0.278,0.4944,0.3079,0.1381,1.2183,0.2513,0.6334,0.3025,0.1981,0.4157,1.5498,0.2242,0.2388,0.2267,0.4655,0.2065,0.6039,0.7932,0.6499,0.111,0.9471,3.1051,0.8442,6.3387,0.3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,235,118,3.8,1.9,8314
-1,1400000US42069111800,111800,42, Pennsylvania,PA,42069, Lackawanna,42069111800,"Census Tract 1118, Lackawanna County, Pennsylvania",59.65798257,9152,384,3767,214,3392,172,573,230,349,148,31032,2976,529,149,1585,257,1886,183,1006,202,198,104.8,241,538.1,14,57.2,97,34.7,113,66,11,21.9,98,52,152,81,6.4,2.6,7.5,3.1,31032,2976,8,2.2,17.3,2.7,20.6,1.8,11.1,2.3,5.8,3.1,2.6,5.9,0.2,0.6,2.6,0.9,3,1.7,0.3,0.6,2.9,1.5,1.7,0.9,0.278,0.4848,0.3069,0.3756,1.4453,0.3226,0.5886,0.4686,0.3134,0.389,1.7596,0.3414,0.143,0.2842,0.4272,0.1835,0.4565,0.7043,0.375,0.1922,0.7229,2.4509,0.5597,6.0831,0.3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,162,6.5,1.7,8803
-1,1400000US42091202000,202000,42, Pennsylvania,PA,42091, Montgomery,42091202000,"Census Tract 2020, Montgomery County, Pennsylvania",0.34771111,2553,24,1112,71,1032,56,163,69,135,55,31419,3019,113,40,281,58,537,78,210,61,86,38.9,259,121.4,3,38.9,22,18,0,10,9,14.1,52,27,0,10,6.4,2.7,8.8,3.5,31419,3019,6.2,2.3,11,2.3,21,3,8.2,2.4,8.3,3.7,10.1,4.8,0.1,1.6,2,1.6,0,2.2,0.9,1.4,5,2.6,0,0.4,0.278,0.6154,0.2966,0.2544,1.4443,0.322,0.1744,0.5093,0.1328,0.5951,1.4117,0.1608,0.4813,0.2652,0.7466,0.3675,0.4204,0,0.5575,0.3585,0,1.3364,0.1281,4.939,0.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,82,8.9,3.2,1646
