measure,year,county_name,numerator,denominator,rate,rate_lower,rate_upper
"Accidents age-adjusted death rate per 100,000",2014-2018,Union,90,224773,33.3,26.4,40.2
"Accidents age-adjusted death rate per 100,000",2014-2018,Venango,147,262258,50.1,42,58.2
"Accidents age-adjusted death rate per 100,000",2014-2018,Warren,105,200281,42.2,34.2,50.3
"Accidents age-adjusted death rate per 100,000",2014-2018,Washington,783,1039073,71.3,66.3,76.3
"Accidents age-adjusted death rate per 100,000",2014-2018,Wayne,168,255790,59.4,50.4,68.4
"Accidents age-adjusted death rate per 100,000",2014-2018,Westmoreland,1546,1775972,80.1,76.1,84.1
"Accidents age-adjusted death rate per 100,000",2014-2018,Wyoming,105,137820,78.2,63.2,93.1
"Accidents age-adjusted death rate per 100,000",2014-2018,York,1412,2221717,60.3,57.2,63.5
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Pennsylvania,19926,63986536,20.6,20.3,20.9
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Adams,247,511336,31.1,27.2,35
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Allegheny,2316,6128579,22.2,21.3,23.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Armstrong,132,332228,22.3,18.5,26.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Beaver,488,836574,31.5,28.7,34.3
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Bedford,93,242513,21.5,17.2,25.9
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Berks,477,2081780,16,14.5,17.4
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Blair,261,622147,23.9,21,26.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Bradford,127,305521,26.5,21.9,31.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Bucks,864,3136987,18.5,17.3,19.7
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Butler,406,934604,28.2,25.4,30.9
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Cambria,319,673659,24.2,21.6,26.9
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Cameron,8,23298,NA,NA,NA
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Carbon,124,320075,24.5,20.2,28.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Centre,188,806251,21.3,18.3,24.4
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Chester,598,2586374,18.3,16.9,19.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Clarion,75,194069,26.5,20.5,32.5
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Clearfield,169,401854,24.8,21.1,28.6
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Clinton,107,196101,37.1,30.1,44.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Columbia,102,331602,20.2,16.3,24.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Crawford,282,431138,46.5,41.1,52
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Cumberland,302,1240095,16.1,14.2,17.9
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Dauphin,254,1370950,14.3,12.6,16.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Delaware,632,2819703,15.4,14.2,16.6
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Elk,133,152912,45.3,37.6,53
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Erie,396,1379297,20,18.1,22
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Fayette,241,662392,20.9,18.2,23.5
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Forest,20,36825,39.8,22.3,57.2
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Franklin,311,769450,25.5,22.6,28.3
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Fulton,14,73014,14.4,6.8,21.9
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Greene,60,185835,23.4,17.5,29.3
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Huntingdon,73,227711,21.3,16.4,26.2
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Indiana,101,430490,15.3,12.3,18.3
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Jefferson,93,220586,24.2,19.3,29.2
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Juniata,26,123614,12.9,7.9,17.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Lackawanna,429,1057511,22.6,20.5,24.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Lancaster,1280,2694904,29.9,28.3,31.6
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Lawrence,189,437400,22.4,19.2,25.6
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Lebanon,185,693357,16,13.7,18.3
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Lehigh,680,1816249,26,24.1,28
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Luzerne,501,1588650,18.4,16.8,20
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Lycoming,285,575309,30.9,27.3,34.5
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,McKean,46,209147,14.4,10.2,18.6
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Mercer,321,564464,29.5,26.3,32.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Mifflin,65,232004,16.2,12.3,20.2
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Monroe,203,836362,22.6,19.5,25.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Montgomery,1109,4112525,17.1,16,18.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Montour,65,92053,33.9,25.7,42.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Northampton,442,1511973,17.7,16.1,19.4
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Northumberland,201,462843,23.8,20.5,27.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Perry,90,229405,35.3,28,42.6
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Philadelphia,1084,7860612,12.7,11.9,13.4
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Pike,54,279326,13.6,10,17.3
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Potter,10,84608,6.3,2.4,10.3
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Schuylkill,219,718596,17.8,15.4,20.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Snyder,39,202576,13.7,9.4,18
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Somerset,262,375254,36.4,32,40.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Sullivan,10,30964,16.1,6.1,26
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Susquehanna,72,206022,21.8,16.8,26.9
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Tioga,38,207174,11.8,8,15.5
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Union,54,224773,15.5,11.4,19.7
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Venango,82,262258,18.5,14.5,22.5
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Warren,57,200281,15.7,11.6,19.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Washington,384,1039073,22,19.8,24.2
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Wayne,138,255790,35.3,29.4,41.1
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Westmoreland,615,1775972,18.4,16.9,19.8
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,Wyoming,27,137820,14.1,8.8,19.4
"Alzheimer's disease age-adjusted death rate per 100,000",2014-2018,York,651,2221717,22.2,20.5,23.9
"Cancer age-adjusted death rate per 100,000",2014-2018,Pennsylvania,141753,63986536,163.2,162.3,164
"Cancer age-adjusted death rate per 100,000",2014-2018,Adams,1178,511336,159,149.9,168.1
"Cancer age-adjusted death rate per 100,000",2014-2018,Allegheny,14453,6128579,165.7,163,168.4
"Cancer age-adjusted death rate per 100,000",2014-2018,Armstrong,847,332228,158.2,147.6,168.9
"Cancer age-adjusted death rate per 100,000",2014-2018,Beaver,2144,836574,162.2,155.3,169
"Cancer age-adjusted death rate per 100,000",2014-2018,Bedford,630,242513,160.3,147.8,172.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Berks,4278,2081780,159.8,155.1,164.6
"Cancer age-adjusted death rate per 100,000",2014-2018,Blair,1494,622147,158.5,150.4,166.5
"Cancer age-adjusted death rate per 100,000",2014-2018,Bradford,764,305521,169.3,157.3,181.3
"Cancer age-adjusted death rate per 100,000",2014-2018,Bucks,6528,3136987,149,145.4,152.6
"Cancer age-adjusted death rate per 100,000",2014-2018,Butler,2038,934604,154.9,148.2,161.6
"Cancer age-adjusted death rate per 100,000",2014-2018,Cambria,1867,673659,169.6,161.9,177.3
"Cancer age-adjusted death rate per 100,000",2014-2018,Cameron,74,23298,168.8,130.3,207.2
"Cancer age-adjusted death rate per 100,000",2014-2018,Carbon,838,320075,169.8,158.3,181.2
"Cancer age-adjusted death rate per 100,000",2014-2018,Centre,1055,806251,126.4,118.7,134
"Cancer age-adjusted death rate per 100,000",2014-2018,Chester,4500,2586374,142.1,138,146.3
"Cancer age-adjusted death rate per 100,000",2014-2018,Clarion,477,194069,172.9,157.4,188.4
"Cancer age-adjusted death rate per 100,000",2014-2018,Clearfield,1014,401854,166.3,156.1,176.5
"Cancer age-adjusted death rate per 100,000",2014-2018,Clinton,455,196101,171.3,155.5,187
"Cancer age-adjusted death rate per 100,000",2014-2018,Columbia,752,331602,162.8,151.1,174.4
"Cancer age-adjusted death rate per 100,000",2014-2018,Crawford,1064,431138,171,160.7,181.3
"Cancer age-adjusted death rate per 100,000",2014-2018,Cumberland,2486,1240095,146.1,140.4,151.9
"Cancer age-adjusted death rate per 100,000",2014-2018,Dauphin,2689,1370950,155.1,149.3,161
"Cancer age-adjusted death rate per 100,000",2014-2018,Delaware,5931,2819703,165.2,161,169.4
"Cancer age-adjusted death rate per 100,000",2014-2018,Elk,432,152912,168.1,152.2,183.9
"Cancer age-adjusted death rate per 100,000",2014-2018,Erie,3130,1379297,172.6,166.5,178.6
"Cancer age-adjusted death rate per 100,000",2014-2018,Fayette,1842,662392,181.8,173.5,190.1
"Cancer age-adjusted death rate per 100,000",2014-2018,Forest,90,36825,162.3,128.8,195.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Franklin,1757,769450,160.8,153.3,168.3
"Cancer age-adjusted death rate per 100,000",2014-2018,Fulton,211,73014,190.2,164.5,215.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Greene,457,185835,179.6,163.1,196
"Cancer age-adjusted death rate per 100,000",2014-2018,Huntingdon,506,227711,154.2,140.8,167.7
"Cancer age-adjusted death rate per 100,000",2014-2018,Indiana,876,430490,145.5,135.9,155.1
"Cancer age-adjusted death rate per 100,000",2014-2018,Jefferson,603,220586,179.1,164.8,193.4
"Cancer age-adjusted death rate per 100,000",2014-2018,Juniata,290,123614,154.9,137.1,172.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Lackawanna,2758,1057511,179.1,172.4,185.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Lancaster,5339,2694904,148.5,144.6,152.5
"Cancer age-adjusted death rate per 100,000",2014-2018,Lawrence,1240,437400,177.7,167.9,187.6
"Cancer age-adjusted death rate per 100,000",2014-2018,Lebanon,1625,693357,162.5,154.6,170.5
"Cancer age-adjusted death rate per 100,000",2014-2018,Lehigh,3658,1816249,156.6,151.5,161.6
"Cancer age-adjusted death rate per 100,000",2014-2018,Luzerne,4000,1588650,169.9,164.6,175.1
"Cancer age-adjusted death rate per 100,000",2014-2018,Lycoming,1395,575309,171,162.1,180
"Cancer age-adjusted death rate per 100,000",2014-2018,McKean,525,209147,176,160.9,191
"Cancer age-adjusted death rate per 100,000",2014-2018,Mercer,1449,564464,163.1,154.7,171.5
"Cancer age-adjusted death rate per 100,000",2014-2018,Mifflin,650,232004,180,166.1,193.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Monroe,1797,836362,170.5,162.7,178.4
"Cancer age-adjusted death rate per 100,000",2014-2018,Montgomery,8253,4112525,147.6,144.4,150.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Montour,237,92053,165.2,144.2,186.3
"Cancer age-adjusted death rate per 100,000",2014-2018,Northampton,3424,1511973,159.8,154.5,165.2
"Cancer age-adjusted death rate per 100,000",2014-2018,Northumberland,1225,462843,169.2,159.7,178.7
"Cancer age-adjusted death rate per 100,000",2014-2018,Perry,523,229405,174.9,159.9,189.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Philadelphia,15356,7860612,186.6,183.7,189.6
"Cancer age-adjusted death rate per 100,000",2014-2018,Pike,621,279326,141.8,130.7,153
"Cancer age-adjusted death rate per 100,000",2014-2018,Potter,233,84608,167.4,145.9,188.9
"Cancer age-adjusted death rate per 100,000",2014-2018,Schuylkill,2087,718596,192.7,184.5,201
"Cancer age-adjusted death rate per 100,000",2014-2018,Snyder,392,202576,140.8,126.9,154.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Somerset,924,375254,151.2,141.5,161
"Cancer age-adjusted death rate per 100,000",2014-2018,Sullivan,110,30964,183.5,149.2,217.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Susquehanna,549,206022,163.2,149.5,176.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Tioga,524,207174,163,149,176.9
"Cancer age-adjusted death rate per 100,000",2014-2018,Union,402,224773,135.1,121.9,148.3
"Cancer age-adjusted death rate per 100,000",2014-2018,Venango,728,262258,172,159.5,184.5
"Cancer age-adjusted death rate per 100,000",2014-2018,Warren,594,200281,183.1,168.3,197.8
"Cancer age-adjusted death rate per 100,000",2014-2018,Washington,2724,1039073,173.9,167.4,180.5
"Cancer age-adjusted death rate per 100,000",2014-2018,Wayne,688,255790,165.9,153.5,178.3
"Cancer age-adjusted death rate per 100,000",2014-2018,Westmoreland,4890,1775972,167.3,162.6,172
"Cancer age-adjusted death rate per 100,000",2014-2018,Wyoming,373,137820,189,169.8,208.1
"Cancer age-adjusted death rate per 100,000",2014-2018,York,4710,2221717,163.2,158.5,167.9
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Pennsylvania,33432,63986536,36.7,36.3,37.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Adams,247,511336,32.9,28.8,37
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Allegheny,3209,6128579,34.3,33.1,35.5
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Armstrong,207,332228,38.1,32.9,43.2
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Beaver,565,836574,39.9,36.6,43.2
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Bedford,170,242513,41.8,35.5,48.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Berks,1370,2081780,47.9,45.4,50.5
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Blair,346,622147,33.7,30.2,37.3
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Bradford,137,305521,28.9,24.1,33.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Bucks,1509,3136987,33.2,31.6,34.9
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Butler,516,934604,37.5,34.3,40.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Cambria,424,673659,36.9,33.4,40.4
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Cameron,15,23298,31,15.3,46.6
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Carbon,155,320075,32.4,27.3,37.5
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Centre,270,806251,31.2,27.5,34.9
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Chester,1114,2586374,34.7,32.6,36.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Clarion,116,194069,42.4,34.7,50.2
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Clearfield,210,401854,33.2,28.7,37.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Clinton,75,196101,27.3,21.1,33.5
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Columbia,158,331602,32.8,27.7,38
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Crawford,265,431138,43.6,38.4,48.9
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Cumberland,619,1240095,34.8,32,37.5
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Dauphin,572,1370950,32.8,30.1,35.5
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Delaware,1584,2819703,41.1,39.1,43.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Elk,86,152912,32.3,25.5,39.2
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Erie,739,1379297,39.4,36.5,42.2
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Fayette,377,662392,35.4,31.8,39
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Forest,15,36825,29.7,14.7,44.8
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Franklin,370,769450,32.1,28.8,35.3
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Fulton,45,73014,43,30.4,55.6
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Greene,83,185835,32.7,25.6,39.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Huntingdon,130,227711,39.4,32.6,46.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Indiana,229,430490,37.2,32.4,42.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Jefferson,144,220586,40.9,34.2,47.6
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Juniata,61,123614,30.5,22.8,38.2
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Lackawanna,570,1057511,33.9,31.1,36.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Lancaster,1516,2694904,38.1,36.2,40.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Lawrence,245,437400,32.1,28.1,36.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Lebanon,400,693357,37.1,33.5,40.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Lehigh,751,1816249,30.6,28.4,32.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Luzerne,809,1588650,31.9,29.7,34.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Lycoming,305,575309,35.7,31.7,39.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,McKean,86,209147,26.8,21.1,32.4
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Mercer,344,564464,34.5,30.9,38.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Mifflin,132,232004,33.3,27.6,39
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Monroe,269,836362,27.7,24.4,31
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Montgomery,2717,4112525,43.9,42.3,45.6
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Montour,58,92053,33.1,24.6,41.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Northampton,664,1511973,28.9,26.7,31
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Northumberland,243,462843,30.8,26.9,34.7
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Perry,94,229405,34.2,27.3,41.1
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Philadelphia,3556,7860612,42.9,41.5,44.3
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Pike,102,279326,24.8,20,29.6
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Potter,59,84608,40.9,30.4,51.3
"Cerebrovascular diseases age-adjusted death rate per 100,000",2014-2018,Schuylkill,449,718596,39.6,36,43.3
